model_id,estimator,omitted_panel_id,omitted_case_id,omitted_province,omitted_city,omitted_exit_type,omitted_outcome,full_sample_elite_effect,leave_one_out_elite_effect,delta,absolute_delta,absolute_delta_relative_to_full_effect,sign_changed,matrix_rank,columns,converged,iterations,note,scaling_rule
complete_control_adjusted_lpm,lpm,gold_0090,sch_20260630_0132,Shandong,Rizhao,nominal_exit,0,0.00541842,0.00400411,-0.00141431,0.00141431,0.26101891,False,8,8,True,1,,full-sample standardization retained after deletion
complete_control_adjusted_lpm,lpm,gold_0091,sch_20260630_0175,Shandong,Qingdao,nominal_exit,0,0.00541842,0.00402091,-0.00139751,0.00139751,0.25791830,False,8,8,True,1,,full-sample standardization retained after deletion
complete_control_adjusted_lpm,lpm,gold_0092,sch_20260630_0073,Jiangsu,Nantong,nominal_exit,0,0.00541842,0.00415695,-0.00126146,0.00126146,0.23281026,False,8,8,True,1,,full-sample standardization retained after deletion
complete_control_adjusted_lpm,lpm,gold_0093,exp_20260703_0001,Anhui,Bengbu,nominal_exit,0,0.00541842,0.00346464,-0.00195378,0.00195378,0.36058080,False,8,8,True,1,,full-sample standardization retained after deletion
complete_control_adjusted_lpm,lpm,gold_0094,exp2_20260703_0001,Henan,Xuchang,nominal_exit,0,0.00541842,0.00542520,0.00000678,0.00000678,0.00125113,False,8,8,True,1,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0001,pilot_sn_xian_hightech,Shaanxi,Xian,nominal_exit,0,0.00349710,0.00344853,-0.00004857,0.00004857,0.01388736,False,8,8,True,15,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0002,pilot_gd_001,Guangdong,Guangzhou,substantive_exit,1,0.00349710,-0.00486786,-0.00836496,0.00836496,2.39197080,True,8,8,True,15,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0003,pilot_zj_001,Zhejiang,Hangzhou,functional_transfer,1,0.00349710,0.01716565,0.01366855,0.01366855,3.90853776,False,8,8,True,16,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0004,pilot_sc_001,Sichuan,Chengdu,nominal_exit,0,0.00349710,-0.00019296,-0.00369006,0.00369006,1.05517664,True,8,8,True,16,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0005,pilot_hn_002,Hunan,Zhuzhou,nominal_exit,0,0.00349710,0.00340547,-0.00009163,0.00009163,0.02620070,False,8,8,True,16,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0006,pilot_zj_002,Zhejiang,Ningbo,substantive_exit,1,0.00349710,0.00342662,-0.00007048,0.00007048,0.02015351,False,8,8,True,16,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0007,pilot_zj_003,Zhejiang,Wenzhou,functional_transfer,1,0.00349710,0.00904848,0.00555138,0.00555138,1.58742332,False,8,8,True,14,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0008,pilot_js_004,Jiangsu,Xuzhou,nominal_exit,0,0.00349710,0.00232617,-0.00117093,0.00117093,0.33482810,False,8,8,True,15,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0009,pilot_hn_004,Hunan,Hengyang,nominal_exit,0,0.00349710,0.00365272,0.00015561,0.00015561,0.04449824,False,8,8,True,16,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0010,pilot_sd_001,Shandong,Jinan,nominal_exit,0,0.00349710,0.00224669,-0.00125042,0.00125042,0.35755770,False,8,8,True,15,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0011,pilot_js_003,Jiangsu,Yancheng,nominal_exit,0,0.00349710,0.00158872,-0.00190838,0.00190838,0.54570224,False,8,8,True,15,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0012,pilot_gd_003,Guangdong,Foshan,functional_transfer,1,0.00349710,0.01836307,0.01486597,0.01486597,4.25094215,False,8,8,True,15,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0013,pilot_js_002,Jiangsu,Suzhou,nominal_exit,0,0.00349710,0.00771615,0.00421905,0.00421905,1.20644346,False,8,8,True,15,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0014,pilot_sd_002,Shandong,Qingdao,nominal_exit,0,0.00349710,-0.00025584,-0.00375294,0.00375294,1.07315842,True,8,8,True,15,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0015,pilot_sc_003,Sichuan,Luzhou,nominal_exit,0,0.00349710,0.00370864,0.00021154,0.00021154,0.06049039,False,8,8,True,15,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0016,expand_sd_jinan_chengjian,Shandong,Jinan,nominal_exit,0,0.00349710,0.00224669,-0.00125042,0.00125042,0.35755770,False,8,8,True,15,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0017,expand_fj_fuzhou_chengtou,Fujian,Fuzhou,functional_transfer,1,0.00349710,-0.00294328,-0.00644038,0.00644038,1.84163447,True,8,8,True,14,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0019,expand_zj_yuyao_chengtou,Zhejiang,Yuyao,nominal_exit,0,0.00349710,0.00416543,0.00066833,0.00066833,0.19111057,False,8,8,True,15,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0020,expand_js_taizhou_jindong,Jiangsu,Taizhou,functional_transfer,1,0.00349710,0.01691364,0.01341654,0.01341654,3.83647592,False,8,8,True,15,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0021,expand_hlj_harbin_chengtou,Heilongjiang,Harbin,nominal_exit,0,0.00349710,0.00347881,-0.00001829,0.00001829,0.00522972,False,8,8,True,17,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0022,expand_hb_xiaogan_chengtou,Hubei,Xiaogan,functional_transfer,1,0.00349710,-0.00971133,-0.01320843,0.01320843,3.77696659,True,8,8,True,18,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0023,expand_tj_jinghai_chengtou,Tianjin,Jinghai,nominal_exit,0,0.00349710,0.00353167,0.00003457,0.00003457,0.00988457,False,8,8,True,16,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0025,expand_zj_wenling_guotou,Zhejiang,Wenling,functional_transfer,1,0.00349710,0.00357115,0.00007405,0.00007405,0.02117428,False,8,8,True,16,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0026,expand_js_yixing_chengfa,Jiangsu,Yixing,functional_transfer,1,0.00349710,0.00499210,0.00149500,0.00149500,0.42749791,False,8,8,True,15,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0027,expand_fj_fuzhou_guozi,Fujian,Fuzhou,functional_transfer,1,0.00349710,-0.00294328,-0.00644038,0.00644038,1.84163447,True,8,8,True,14,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0028,expand_js_zhenjiang_industry,Jiangsu,Zhenjiang,nominal_exit,0,0.00349710,-0.00411146,-0.00760857,0.00760857,2.17567826,True,8,8,True,16,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0029,expand_js_jiangning_guozi,Jiangsu,Nanjing Jiangning,nominal_exit,0,0.00349710,0.00102641,-0.00247069,0.00247069,0.70649720,False,8,8,True,15,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0030,expand_js_changshu_invest,Jiangsu,Changshu,functional_transfer,1,0.00349710,-0.00524916,-0.00874626,0.00874626,2.50100218,True,8,8,True,16,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0031,expand_ah_suzhou_chengtou,Anhui,Suzhou,nominal_exit,0,0.00349710,0.00389974,0.00040264,0.00040264,0.11513667,False,8,8,True,15,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0032,expand_hb_huangshi_chengfa,Hubei,Huangshi,nominal_exit,0,0.00349710,0.00161777,-0.00187933,0.00187933,0.53739607,False,8,8,True,14,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0033,expand_js_yancheng_chengnan,Jiangsu,Yancheng,nominal_exit,0,0.00349710,0.00318295,-0.00031415,0.00031415,0.08983224,False,8,8,True,15,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0034,expand_js_suzhou_xiangcheng,Jiangsu,Suzhou Xiangcheng,nominal_exit,0,0.00349710,0.00650146,0.00300436,0.00300436,0.85910135,False,8,8,True,15,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0035,expand_sd_linyi_chengtou,Shandong,Linyi,nominal_exit,0,0.00349710,0.00388892,0.00039182,0.00039182,0.11204062,False,8,8,True,15,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0036,expand_jx_jian_chengtou,Jiangxi,Ji'an,nominal_exit,0,0.00349710,0.00389729,0.00040019,0.00040019,0.11443577,False,8,8,True,15,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0037,expand_hen_luoyang_chengxiang,Henan,Luoyang,nominal_exit,0,0.00349710,0.00317635,-0.00032075,0.00032075,0.09171985,False,8,8,True,15,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0038,expand_js_zhangjiagang_chengtou,Jiangsu,Zhangjiagang,nominal_exit,0,0.00349710,0.00650146,0.00300436,0.00300436,0.85910135,False,8,8,True,15,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0039,expand_tj_jinnan_chengtou,Tianjin,Tianjin Jinnan,nominal_exit,0,0.00349710,0.00353167,0.00003457,0.00003457,0.00988457,False,8,8,True,16,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0041,expand_js_taizhou_chengtou,Jiangsu,Taizhou,nominal_exit,0,0.00349710,-0.00075346,-0.00425056,0.00425056,1.21545349,True,8,8,True,15,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0042,expand_jx_jingdezhen_chengtou,Jiangxi,Jingdezhen,nominal_exit,0,0.00349710,0.00348196,-0.00001514,0.00001514,0.00432829,False,8,8,True,16,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0044,expand_jx_shangrao_chengtou,Jiangxi,Shangrao,nominal_exit,0,0.00349710,0.00433399,0.00083689,0.00083689,0.23930949,False,8,8,True,15,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0045,expand_js_huaian_touzi,Jiangsu,Huai'an,nominal_exit,0,0.00349710,0.00269202,-0.00080508,0.00080508,0.23021376,False,8,8,True,15,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0046,expand_hn_yiyang_jiaotou,Hunan,Yiyang,nominal_exit,0,0.00349710,0.00356387,0.00006677,0.00006677,0.01909315,False,8,8,True,15,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0047,expand_js_xinghua_guotou,Jiangsu,Xinghua,nominal_exit,0,0.00349710,0.00254429,-0.00095282,0.00095282,0.27245861,False,8,8,True,15,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0049,expand_sd_dezhou_deda,Shandong,Dezhou,nominal_exit,0,0.00349710,0.00393299,0.00043589,0.00043589,0.12464244,False,8,8,True,15,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0050,expand_jx_fuzhou_guozi,Jiangxi,Fuzhou,nominal_exit,0,0.00349710,0.00388860,0.00039150,0.00039150,0.11195001,False,8,8,True,15,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0051,sch_20260630_0155,Yunnan,Kunming,nominal_exit,0,0.00349710,0.00298011,-0.00051699,0.00051699,0.14783261,False,8,8,True,15,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0053,sch_20260630_0027,Anhui,Bozhou,nominal_exit,0,0.00349710,0.00367556,0.00017845,0.00017845,0.05102934,False,8,8,True,15,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0054,sch_20260630_0055,Jiangxi,Shangrao,nominal_exit,0,0.00349710,0.00433399,0.00083689,0.00083689,0.23930949,False,8,8,True,15,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0056,sch_20260630_0052,Jiangsu,Nanjing,nominal_exit,0,0.00349710,-0.00548939,-0.00898649,0.00898649,2.56969619,True,8,8,True,15,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0057,sch_20260630_0019,Jiangsu,Haian,nominal_exit,0,0.00349710,0.00220636,-0.00129074,0.00129074,0.36908843,False,8,8,True,15,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0058,sch_20260630_0142,Jiangsu,Gaochun,nominal_exit,0,0.00349710,0.00102641,-0.00247069,0.00247069,0.70649720,False,8,8,True,15,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0059,sch_20260630_0068,Zhejiang,Jiaxing,nominal_exit,0,0.00349710,0.01203304,0.00853594,0.00853594,2.44086074,False,8,8,True,15,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0060,expand_gx_nanning_chengtou,Guangxi,Nanning,nominal_exit,0,0.00349710,0.00370668,0.00020958,0.00020958,0.05992850,False,8,8,True,15,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0061,pilot_gd_001_alt_metro,Guangdong,Guangzhou,nominal_exit,0,0.00349710,0.00549388,0.00199678,0.00199678,0.57098106,False,8,8,True,15,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0062,pilot_js_001_alt_metro,Jiangsu,Nanjing,nominal_exit,0,0.00349710,-0.00548939,-0.00898649,0.00898649,2.56969619,True,8,8,True,15,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0064,sch_20260630_0015,Jiangsu,Xuzhou,nominal_exit,0,0.00349710,0.00343370,-0.00006340,0.00006340,0.01812911,False,8,8,True,15,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0067,sch_20260630_0051,Beijing,Beijing,nominal_exit,0,0.00349710,0.00249064,-0.00100646,0.00100646,0.28779764,False,8,8,True,15,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0070,sch_20260630_0048,Jiangsu,Changzhou,nominal_exit,0,0.00349710,0.00870490,0.00520780,0.00520780,1.48917600,False,8,8,True,16,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0071,sch_20260630_0046,Jiangsu,Xuzhou,nominal_exit,0,0.00349710,0.00232617,-0.00117093,0.00117093,0.33482810,False,8,8,True,15,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0072,sch_20260630_0014,Henan,Zhengzhou,nominal_exit,0,0.00349710,0.00325986,-0.00023725,0.00023725,0.06784050,False,8,8,True,15,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0075,sch_20260630_0006,Shandong,Jinan,nominal_exit,0,0.00349710,0.00347615,-0.00002095,0.00002095,0.00599181,False,8,8,True,15,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0076,sch_20260630_0007,Jiangsu,Suzhou,nominal_exit,0,0.00349710,0.00650146,0.00300436,0.00300436,0.85910135,False,8,8,True,15,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0077,sch_20260630_0032,Anhui,Bozhou,nominal_exit,0,0.00349710,0.00367556,0.00017845,0.00017845,0.05102934,False,8,8,True,15,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0078,sch_20260630_0057,Jiangsu,Changzhou,nominal_exit,0,0.00349710,0.00870490,0.00520780,0.00520780,1.48917600,False,8,8,True,16,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0079,sch_20260630_0033,Zhejiang,Shaoxing,nominal_exit,0,0.00349710,0.00432164,0.00082454,0.00082454,0.23577740,False,8,8,True,15,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0080,sch_20260630_0054,Hubei,Huangshi,nominal_exit,0,0.00349710,0.00318060,-0.00031650,0.00031650,0.09050437,False,8,8,True,15,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0083,sch_20260630_0013,Zhejiang,Jiaxing,nominal_exit,0,0.00349710,0.01203304,0.00853594,0.00853594,2.44086074,False,8,8,True,15,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0084,sch_20260630_0025,Guangdong,Guangzhou,nominal_exit,0,0.00349710,0.00476162,0.00126452,0.00126452,0.36159132,False,8,8,True,15,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0085,sch_20260630_0008,Zhejiang,Huzhou,nominal_exit,0,0.00349710,0.01023634,0.00673924,0.00673924,1.92709396,False,8,8,True,16,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0086,sch_20260630_0137,Jiangsu,Nantong,nominal_exit,0,0.00349710,0.00220636,-0.00129074,0.00129074,0.36908843,False,8,8,True,15,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0087,sch_20260630_0069,Jiangsu,Changzhou,nominal_exit,0,0.00349710,0.00870490,0.00520780,0.00520780,1.48917600,False,8,8,True,16,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0088,exp_20260703_0008,Shanxi,Jinzhong,nominal_exit,0,0.00349710,0.00424369,0.00074659,0.00074659,0.21348858,False,8,8,True,15,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0089,exp2_20260703_0009,Jiangsu,Nanjing,nominal_exit,0,0.00349710,0.00102641,-0.00247069,0.00247069,0.70649720,False,8,8,True,15,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0090,sch_20260630_0132,Shandong,Rizhao,nominal_exit,0,0.00349710,0.00235090,-0.00114620,0.00114620,0.32775712,False,8,8,True,15,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0091,sch_20260630_0175,Shandong,Qingdao,nominal_exit,0,0.00349710,0.00259442,-0.00090268,0.00090268,0.25812227,False,8,8,True,15,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0092,sch_20260630_0073,Jiangsu,Nantong,nominal_exit,0,0.00349710,0.00220636,-0.00129074,0.00129074,0.36908843,False,8,8,True,15,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0093,exp_20260703_0001,Anhui,Bengbu,nominal_exit,0,0.00349710,0.00398936,0.00049226,0.00049226,0.14076277,False,8,8,True,15,,full-sample standardization retained after deletion
complete_control_adjusted_firth,firth_logit,gold_0094,exp2_20260703_0001,Henan,Xuchang,nominal_exit,0,0.00349710,0.00378669,0.00028959,0.00028959,0.08280827,False,8,8,True,15,,full-sample standardization retained after deletion
