c_addr_id,addr_name,addr_name_chn,CHGIS_PT_ID,x_coord,y_coord,GID_2,province_name,province_name_chn,prefecture_name,prefecture_name_chn,prefecture_type,elite_persons,jinshi_persons,juren_persons,ming_persons,qing_persons
7359,Bao'an Zhou,保安州,79,115.21474457,40.376556396,CHN.10.11_1,Hebei,河北,Zhangjiakou,张家口市,PrefectureCity,8,6,2,0,8
8698,Nanxi,南溪,1291,104.97201538,28.847984314,CHN.26.20_1,Sichuan,四川,Yibin,宜宾市,PrefectureCity,8,6,4,0,8
8034,En Xian,恩縣,1003,116.27578735,37.151123047,CHN.23.2_1,Shandong,山東|山东,Dezhou,德州市,PrefectureCity,8,6,2,0,8
8269,Zhijiang,枝江,656,111.50099945,30.295999527,CHN.13.17_1,Hubei,湖北,Yichang,宜昌市,PrefectureCity,8,6,2,0,8
4704,Qin Zhou,沁州,94035,112.69898224,36.75743103,CHN.25.1_1,Shanxi,山西,Changzhi,长治市,PrefectureCity,8,6,6,8,0
8261,Dangyang,當陽,45780,111.787117,30.831510544,CHN.13.17_1,Hubei,湖北,Yichang,宜昌市,PrefectureCity,8,6,4,0,8
7984,Linqu,臨朐,1732,118.54277039,36.511245728,CHN.23.13_1,Shandong,山東|山东,Weifang,潍坊市,PrefectureCity,8,6,3,0,8
8775,Xichong,西充,1241,105.8809433,31.010457993,CHN.26.13_1,Sichuan,四川,Nanchong,南充市,PrefectureCity,8,6,2,0,8
7631,Xiangshan,象山,40756,121.86618042,29.474428177,CHN.31.6_1,Zhejiang,浙江,Ningbo,宁波市,PrefectureCity,8,6,2,0,8
7324,Julu,鉅鹿,44906,115.022843,37.212341,CHN.10.10_1,Hebei,河北,Xingtai,邢台市,PrefectureCity,8,6,2,0,8
4683,Tongling,銅陵,41360,117.787499,30.953846,CHN.1.15_1,Anhui,安徽|安徽,Tongling,铜陵市,PrefectureCity,8,6,6,8,0
6850,Zhenning Zhou,鎮寧州,487,105.76355743,26.054595947,CHN.8.1_1,Guizhou,貴州|贵州,Anshun,安顺市,PrefectureCity,8,6,2,0,8
8197,Wenxiang,閿鄉,543,110.66123962,34.563278198,CHN.12.11_1,Henan,河南,Sanmenxia,三门峡市,PrefectureCity,8,6,2,0,8
7585,Funing,阜寧,32110,119.99039459,26.883462906,CHN.4.4_1,Fujian,福建,Ningde,宁德市,PrefectureCity,8,6,2,0,8
7956,Qidong,齊東,1009,117.51223755,37.109580994,CHN.23.17_1,Shandong,山東|山东,Zibo,淄博市,PrefectureCity,8,6,2,0,8
8827,Jingyan,井研,1263,104.07743835,29.658510208,CHN.26.11_1,Sichuan,四川,Meishan,眉山市,PrefectureCity,8,5,3,0,8
7662,Fenshui,分水,40799,119.43347168,29.923370361,CHN.31.1_1,Zhejiang,浙江,Hangzhou,杭州市,PrefectureCity,8,5,3,0,8
7988,Boxing,博興,1737,118.12770081,37.13539505,CHN.23.1_1,Shandong,山東|山东,Binzhou,滨州,Prefecture,8,5,3,0,8
8947,Tongguan,同官,945,109.07422638,35.133014679,CHN.22.5_1,Shaanxi,陝西|陕西,Tongchuan,铜川市,PrefectureCity,8,5,3,0,8
7110,Guangning,廣寧,1169,121.78659821,41.595165253,CHN.18.9_1,Liaoning,遼寧|辽宁,Jinzhou,锦州市,PrefectureCity,8,5,3,0,8
8704,Qingfu,慶符,1293,104.51911926,28.45467186,CHN.26.20_1,Sichuan,四川,Yibin,宜宾市,PrefectureCity,8,5,3,0,8
8158,Xinye,新野,611,112.35842896,32.524871826,CHN.12.8_1,Henan,河南,Nanyang,南阳市,PrefectureCity,8,5,3,0,8
7308,Wuyi,武邑,7,115.89066315,37.805992126,CHN.10.5_1,Hebei,河北,Hengshui,衡水市,PrefectureCity,8,5,3,0,8
7859,Yining Zhou,義寧州,777,114.55963135,29.038709641,CHN.16.5_1,Jiangxi,江西,Jiujiang,九江市,PrefectureCity,8,5,3,0,8
8952,Xingping,興平,927,108.48260498,34.298721313,CHN.22.8_1,Shaanxi,陝西|陕西,Xianyang,咸阳市,PrefectureCity,8,5,3,0,8
8166,Wuyang,舞陽,593,113.5868988,33.432571411,CHN.12.6_1,Henan,河南,Luohe,漯河市,PrefectureCity,8,5,4,0,8
9031,Xixiang,西鄉,965,107.76036835,32.990272522,CHN.22.3_1,Shaanxi,陝西|陕西,Hanzhong,汉中市,PrefectureCity,8,5,3,0,8
7591,Tongshan,銅山,756,117.18768311,34.269634247,CHN.15.10_1,Jiangsu,江蘇|江苏,Xuzhou,徐州市,PrefectureCity,8,5,3,0,8
6815,Yuqing,餘慶,471,107.89310455,27.222478867,CHN.8.9_1,Guizhou,貴州|贵州,Zunyi,遵义市,PrefectureCity,8,5,3,0,8
7295,Pingshan,平山,136,114.19392395,38.252403259,CHN.10.8_1,Hebei,河北,Shijiazhuang,石家庄市,PrefectureCity,8,4,5,0,8
8246,Zaoyang,棗陽,632,112.75659943,32.132022858,CHN.13.13_1,Hubei,湖北,Xiangfan,襄樊市,PrefectureCity,8,4,5,0,8
5436,Wuning,武寧,41122,115.099584,29.277487,CHN.16.5_1,Jiangxi,江西,Jiujiang,九江市,PrefectureCity,8,4,6,8,0
8080,Weichuan,洧川,561,113.98295593,34.288131714,CHN.12.5_1,Henan,河南,Kaifeng,开封市,PrefectureCity,8,4,4,0,8
7255,Fucheng,阜城,46,116.14470673,37.868179321,CHN.10.5_1,Hebei,河北,Hengshui,衡水市,PrefectureCity,8,4,4,0,8
8671,Shuangliu,雙流,1222,103.92330933,30.579893112,CHN.26.2_1,Sichuan,四川,Chengdu,成都市,PrefectureCity,8,4,5,0,8
8028,Boping,博平,20270,116.11143494,36.587913513,CHN.23.8_1,Shandong,山東|山东,Liaocheng,聊城市,PrefectureCity,8,3,5,0,8
8407,Sihui,四會,291,112.6945343,23.348709106,CHN.6.19_1,Guangdong,廣東|广东,Zhaoqing,肇庆市,PrefectureCity,8,3,5,0,8
7289,Luancheng,欒城,129,114.6526947,37.885780334,CHN.10.8_1,Hebei,河北,Shijiazhuang,石家庄市,PrefectureCity,8,3,5,0,8
7457,Fushan,浮山,1150,111.84243774,35.967441559,CHN.25.5_1,Shanxi,山西,Linfen,临汾市,PrefectureCity,8,3,5,0,8
6867,Ami Zhou,阿迷州,1614,103.23381042,23.714904785,CHN.30.6_1,Yunnan,雲南|云南,HongheHaniandYi,红河哈尼族彝族自治州,AutonomousPrefecture,8,3,5,0,8
8436,Lufeng,陸豐,318,115.64108276,22.948467255,CHN.6.13_1,Guangdong,廣東|广东,Shanwei,汕尾市,PrefectureCity,8,3,5,0,8
7644,Xianju,仙居,40676,120.73345947,28.852207184,CHN.31.9_1,Zhejiang,浙江,Taizhou,台州市,PrefectureCity,8,2,6,0,8
7428,Fengtai,鳳台,121891,112.8391571,35.504318237,CHN.25.3_1,Shanxi,山西,Jincheng,晋城市,PrefectureCity,8,2,6,0,8
7581,Qinghe,清河,763,119.01668549,33.588356018,CHN.15.2_1,Jiangsu,江蘇|江苏,Huai'an,淮安市,PrefectureCity,8,1,7,0,8
8412,Yangjiang,陽江,327,111.95894623,21.84541893,CHN.6.16_1,Guangdong,廣東|广东,Yangjiang,阳江市,PrefectureCity,8,1,7,0,8
7924,Longquan,龍泉,40917,114.505661,26.327883,CHN.16.3_1,Jiangxi,江西,Ji'an,吉安市,PrefectureCity,8,1,8,0,8
8477,Nanxiong Zhilizhou Zhixiadifang,南雄直隸州直轄地方,9542,114.30208588,25.118843079,CHN.6.14_1,Guangdong,廣東|广东,Shaoguan,韶关市,PrefectureCity,8,0,8,0,8
9058,Qingyang Fu,慶陽府,9537,107.87602234,36.0051651,CHN.5.11_1,Gansu,甘肅|甘肃,Qingyang,庆阳市,PrefectureCity,8,0,8,0,8
8615,Yongfu,永福,352,109.98012543,24.981725693,CHN.7.6_1,Guangxi,廣西壯族自治區|广西壮族自治区,Guilin,桂林市,PrefectureCity,8,0,8,0,8
7587,Haizhou Zhilizhou Zhixiadifang,海州直隸州直轄地方,9633,119.14528656,34.570053101,CHN.15.3_1,Jiangsu,江蘇|江苏,Lianyungang,连云港市,PrefectureCity,8,0,8,0,8
8470,Luoding Zhilizhou Zhixiadifang,羅定直隸州直轄地方,9552,111.57035065,22.766914368,CHN.6.17_1,Guangdong,廣東|广东,Yunfu,云浮市,PrefectureCity,8,0,8,0,8
5103,Yanshi,偃師,82849,112.804997,34.720623,CHN.12.7_1,Henan,河南,Luoyang,洛阳市,PrefectureCity,7,7,3,7,0
4451,Wuqiao,吳橋,88049,116.503739,37.606762,CHN.10.2_1,Hebei,河北,Cangzhou,沧州市,PrefectureCity,7,7,5,7,0
5368,Shouchang,壽昌,40819,119.219635,29.369589,CHN.31.1_1,Zhejiang,浙江,Hangzhou,杭州市,PrefectureCity,7,7,3,7,0
4405,Dacheng,大城,88203,116.621887,38.695866,CHN.10.6_1,Hebei,河北,Langfang,廊坊市,PrefectureCity,7,7,4,7,0
5887,Dazhu,大竹,122768,107.2035,30.73688,CHN.26.3_1,Sichuan,四川,Dazhou,达州市,PrefectureCity,7,7,4,7,0
4582,Tianchang,天長,43266,118.998154,32.690521,CHN.1.6_1,Anhui,安徽|安徽,Chuzhou,滁州市,PrefectureCity,7,7,5,7,0
7615,Anji,安吉,40154,119.6835556,30.720935822,CHN.31.2_1,Zhejiang,浙江,Huzhou,湖州市,PrefectureCity,7,7,0,0,7
4641,Andong,安東,42924,119.261231,33.766373,CHN.15.2_1,Jiangsu,江蘇|江苏,Huai'an,淮安市,PrefectureCity,7,7,4,7,0
5845,An Xian,安縣,96136,104.428528,31.649504,CHN.26.12_1,Sichuan,四川,Mianyang,绵阳市,PrefectureCity,7,7,6,7,0
4387,Miyun,密雲,100,116.84046173,40.371482849,CHN.2.1_1,Beijing,北京|北京,Beijing,北京|北京,Municipality,7,7,5,7,0
5160,Ningxia Wei,寧夏衛,,106.261898,38.478739,CHN.20.4_1,NingxiaHui,寧夏回族自治區|宁夏回族自治区,Yinchuan,银川市,PrefectureCity,7,7,6,6,1
5034,Weishi,尉氏,576,114.18077087,34.413452148,CHN.12.5_1,Henan,河南,Kaifeng,开封市,PrefectureCity,7,7,2,7,0
4737,Pingding Zhou,平定州,9687,113.62226868,37.802036285,CHN.25.10_1,Shanxi,山西,Yangquan,阳泉市,PrefectureCity,7,7,0,7,0
4412,Pingyu,平峪,,115.52934,39.66521,CHN.2.1_1,Beijing,北京|北京,Beijing,北京|北京,Municipality,7,7,5,7,0
6084,Conghua,從化,42209,113.581101,23.555426,CHN.6.4_1,Guangdong,廣東|广东,Guangzhou,广州市,PrefectureCity,7,7,5,7,0
4803,Huairen,懷仁,95037,113.103211,39.820141,CHN.25.7_1,Shanxi,山西,Shuozhou,朔州市,PrefectureCity,7,7,5,7,0
300187,Chengdu hou wei,成都後衛,,104.065006,30.663023,CHN.26.2_1,Sichuan,四川,Chengdu,成都市,PrefectureCity,7,7,2,7,0
7362,Chengde Fu,承德府,9510,117.91985321,40.96579361,CHN.10.3_1,Hebei,河北,Chengde,承德市,PrefectureCity,7,7,2,0,7
5109,Xin'an,新安,82918,112.144302,34.733059,CHN.12.7_1,Henan,河南,Luoyang,洛阳市,PrefectureCity,7,7,4,7,0
6145,Xinxing,新興,42284,112.225082,22.702915,CHN.6.17_1,Guangdong,廣東|广东,Yunfu,云浮市,PrefectureCity,7,7,0,7,0
4908,Dongchang Fu,東昌府,86002,115.98869324,36.447738647,CHN.23.8_1,Shandong,山東|山东,Liaocheng,聊城市,PrefectureCity,7,7,6,7,0
6008,Songxi,松溪,40251,118.774612,27.528404,CHN.4.3_1,Fujian,福建,Nanping,南平市,PrefectureCity,7,7,2,7,0
5934,Liangshan,梁山,44534,107.788971,30.666655,CHN.3.1_1,Chongqing,重慶|重庆,Chongqing,重慶|重庆,Municipality,7,7,3,7,0
5559,Zaoyang,棗陽,45704,112.756599,32.132023,CHN.13.13_1,Hubei,湖北,Xiangfan,襄樊市,PrefectureCity,7,7,6,7,0
5085,Wu'an,武安,82232,114.191864,36.697582,CHN.10.4_1,Hebei,河北,Handan,邯郸市,PrefectureCity,7,7,5,7,0
5098,Wuzhi,武陟,534,113.36535645,35.056087494,CHN.12.3_1,Henan,河南,Jiaozuo,焦作市,PrefectureCity,7,7,4,7,0
300328,Guide wei,歸德衛,,115.60745,34.38505,CHN.12.12_1,Henan,河南,Shangqiu,商丘市,Prefecture,7,7,2,7,0
6015,Sha Xian,沙縣,40317,117.781792,26.39761,CHN.4.7_1,Fujian,福建,Sanming,三明市,PrefectureCity,7,7,2,7,0
4437,Hejian Fu,河間府,87998,116.08553314,38.435699463,CHN.10.2_1,Hebei,河北,Cangzhou,沧州市,PrefectureCity,7,7,5,7,0
6040,Taining,泰寧,40279,117.159111,26.898485,CHN.4.7_1,Fujian,福建,Sanming,三明市,PrefectureCity,7,7,2,7,0
5755,Hongya,洪雅,96068,103.369705,29.912813,CHN.26.11_1,Sichuan,四川,Meishan,眉山市,PrefectureCity,7,7,3,7,0
6173,Haikang,海康,42434,110.087914,20.901958,CHN.6.18_1,Guangdong,廣東|广东,Zhanjiang,湛江市,PrefectureCity,7,7,2,7,0
4516,Qinghe,清河,44850,115.624107,37.073032,CHN.10.10_1,Hebei,河北,Xingtai,邢台市,PrefectureCity,7,7,4,7,0
6055,Zhangping,漳平,40325,117.40403,25.289463,CHN.4.2_1,Fujian,福建,Longyan,龙岩市,PrefectureCity,7,7,4,7,0
4397,Huo Xian,漷縣,115402,116.65880585,39.905921936,CHN.2.1_1,Beijing,北京|北京,Beijing,北京|北京,Municipality,7,7,6,7,0
4713,Lucheng,潞城,95338,113.221146,36.335094,CHN.25.1_1,Shanxi,山西,Changzhi,长治市,PrefectureCity,7,7,5,7,0
6135,Chenghai,澄海,42157,116.768043,23.463154,CHN.6.12_1,Guangdong,廣東|广东,Shantou,汕头市,PrefectureCity,7,7,3,7,0
4717,Ze Zhou,澤州,94063,112.8391571,35.504318237,CHN.25.3_1,Shanxi,山西,Jincheng,晋城市,PrefectureCity,7,7,2,6,1
5107,Dengfeng,登封,82892,113.02462,34.455818,CHN.12.16_1,Henan,河南,Zhengzhou,郑州市,PrefectureCity,7,7,3,6,1
5116,Lushi,盧氏,83180,111.040916,34.052612,CHN.12.11_1,Henan,河南,Sanmenxia,三门峡市,PrefectureCity,7,7,1,7,0
4850,Yucheng,禹城,45086,116.651192,36.94436,CHN.23.2_1,Shandong,山東|山东,Dezhou,德州市,PrefectureCity,7,7,4,7,0
4853,Feicheng,肥城,85703,116.766968,36.189663,CHN.23.12_1,Shandong,山東|山东,Tai'an,泰安市,PrefectureCity,7,7,4,7,0
5295,Fushi,膚施,70361,109.46991,36.591808,CHN.22.9_1,Shaanxi,陝西|陕西,Yan'an,延安市,PrefectureCity,7,7,4,7,0
5597,Jingmen Zhou,荊門州,34312,112.19841766,31.028730392,CHN.13.5_1,Hubei,湖北,Jingmen,荆门市,PrefectureCity,7,7,1,7,0
300361,Qizhou wei,蘄州衛,,115.34056,30.060717,CHN.13.3_1,Hubei,湖北,Huanggang,黄冈市,PrefectureCity,7,7,4,7,0
300316,Suzhou wei,蘇州衛,,120.628355,31.305108,CHN.15.7_1,Jiangsu,江蘇|江苏,Suzhou,苏州市,PrefectureCity,7,7,4,7,0
6239,Rong Xian,融縣,43818,109.248543,25.065443,CHN.7.10_1,Guangxi,廣西壯族自治區|广西壮族自治区,Liuzhou,柳州市,PrefectureCity,7,7,6,7,0
6860,Binchuan Zhou,賓川州,1557,100.61532593,25.74773407,CHN.30.3_1,Yunnan,雲南|云南,DaliBai,大理白族自治州,AutonomousPrefecture,7,7,0,0,7
4764,Zhaocheng,趙城,95226,111.675247,36.390411,CHN.25.5_1,Shanxi,山西,Linfen,临汾市,PrefectureCity,7,7,4,7,0
5551,Tongshan,通山,43454,114.503822,29.597151,CHN.13.14_1,Hubei,湖北,Xianning,咸宁市,PrefectureCity,7,7,4,7,0
5937,Da Zhou,達州,96632,107.5001,31.22697,CHN.26.3_1,Sichuan,四川,Dazhou,达州市,PrefectureCity,7,7,3,7,0
8889,Duyun Fu,都勻府,9581,107.51876068,26.26565361,CHN.8.6_1,Guizhou,貴州|贵州,QiannanBuyeiandMiao,黔南布依族苗族自治州,AutonomousPrefecture,7,7,2,0,7
4710,Zhangzi,長子,95322,112.873794,36.119934,CHN.25.1_1,Shanxi,山西,Changzhi,长治市,PrefectureCity,7,7,5,7,0
5039,Yangwu,陽武,82528,113.962967,35.051949,CHN.12.13_1,Henan,河南,Xinxiang,新乡市,PrefectureCity,7,7,4,7,0
6222,Lingchuan,靈川,43744,110.38369,25.463203,CHN.7.6_1,Guangxi,廣西壯族自治區|广西壮族自治区,Guilin,桂林市,PrefectureCity,7,7,4,7,0
4381,Shuntian Fu,順天府,88188,116.36799622,39.931430817,CHN.2.1_1,Beijing,北京|北京,Beijing,北京|北京,Municipality,7,7,5,7,0
4490,Gaoyi,高邑,88352,114.611526,37.604755,CHN.10.8_1,Hebei,河北,Shijiazhuang,石家庄市,PrefectureCity,7,7,4,7,0
5391,Longquan,龍泉,40606,119.12091,28.082565,CHN.31.5_1,Zhejiang,浙江,Lishui,丽水市,PrefectureCity,7,7,1,7,0
4342,Jingshi,京師,88188,116.36799622,39.931430817,CHN.2.1_1,Beijing,北京|北京,Beijing,北京|北京,Municipality,7,6,6,7,0
4413,Baoding Fu,保定府,87646,115.50209045,38.855701447,CHN.10.1_1,Hebei,河北,Baoding,保定市,PrefectureCity,7,6,7,7,0
7941,Xinfeng,信豐,838,114.93107605,25.378398895,CHN.16.2_1,Jiangxi,江西,Ganzhou,赣州市,PrefectureCity,7,6,1,0,7
5557,Yicheng,宜城,45678,112.260132,31.710701,CHN.13.13_1,Hubei,湖北,Xiangfan,襄樊市,PrefectureCity,7,6,2,7,0
4698,Pingyao,平遙,95174,112.177597,37.20726,CHN.25.4_1,Shanxi,山西,Jinzhong,晋中市,PrefectureCity,7,6,5,7,0
7353,Yanqing Zhou,延慶州,78,115.96835327,40.459693909,CHN.2.1_1,Beijing,北京|北京,Beijing,北京|北京,Municipality,7,6,1,0,7
7816,Wuping,武平,40295,116.09059906,25.09148407,CHN.4.2_1,Fujian,福建,Longyan,龙岩市,PrefectureCity,7,6,1,0,7
5554,Hanchuan,漢川,43472,113.828697,30.648508,CHN.13.16_1,Hubei,湖北,Xiaogan,孝感市,PrefectureCity,7,6,5,7,0
8751,Shiquan,石泉,1310,104.322533,31.869722,CHN.26.12_1,Sichuan,四川,Mianyang,绵阳市,PrefectureCity,7,6,1,0,7
5581,Luotian,羅田,43527,115.390396,30.790346,CHN.13.3_1,Hubei,湖北,Huanggang,黄冈市,PrefectureCity,7,6,4,7,0
7421,Xiangyuan,襄垣,1139,113.04076385,36.53458786,CHN.25.1_1,Shanxi,山西,Changzhi,长治市,PrefectureCity,7,6,1,0,7
8735,Qiongzhou Zhilizhou,邛州直隸州,9711,103.45682526,30.416589737,CHN.26.2_1,Sichuan,四川,Chengdu,成都市,PrefectureCity,7,6,1,0,7
7425,Zhangzi,長子,1134,112.87400055,36.119998932,CHN.25.1_1,Shanxi,山西,Changzhi,长治市,PrefectureCity,7,6,1,0,7
7709,Huoshan,霍山,1713,116.32011414,31.407783508,CHN.1.12_1,Anhui,安徽|安徽,Lu'an,六安市,PrefectureCity,7,6,1,0,7
7946,Shangyou,上猶,836,114.53174591,25.796443939,CHN.16.2_1,Jiangxi,江西,Ganzhou,赣州市,PrefectureCity,7,5,2,0,7
8424,Xinyi,信宜,307,110.87320709,22.208301544,CHN.6.9_1,Guangdong,廣東|广东,Maoming,茂名市,PrefectureCity,7,5,2,0,7
8131,Neihuang,內黃,536,114.89737701,35.953903198,CHN.12.1_1,Henan,河南,Anyang,安阳市,PrefectureCity,7,5,2,0,7
8011,Jiaxiang,嘉祥,1059,116.34297943,35.400688171,CHN.23.6_1,Shandong,山東|山东,Jining,济宁市,PrefectureCity,7,5,2,1,6
7805,Jiangle,將樂,40313,117.45501709,26.720821381,CHN.4.7_1,Fujian,福建,Sanming,三明市,PrefectureCity,7,5,2,0,7
7947,Chongyi,崇義,840,114.30186462,25.693590164,CHN.16.2_1,Jiangxi,江西,Ganzhou,赣州市,PrefectureCity,7,5,2,0,7
6881,Pingluo,平羅,267,106.54293823,38.906406403,CHN.20.2_1,NingxiaHui,寧夏回族自治區|宁夏回族自治区,Shizuishan,石嘴山市,PrefectureCity,7,5,2,0,7
7325,Guangzong,廣宗,90,115.14605713,37.068099976,CHN.10.10_1,Hebei,河北,Xingtai,邢台市,PrefectureCity,7,5,2,0,7
7954,Xincheng,新城,1036,117.94423676,36.950580597,CHN.23.17_1,Shandong,山東|山东,Zibo,淄博市,PrefectureCity,7,5,2,0,7
8176,Xincai,新蔡,618,114.9739151,32.751262665,CHN.12.18_1,Henan,河南,Zhumadian,驻马店市,PrefectureCity,7,5,2,1,6
7609,Yuqian,於潛,40100,119.39478302,30.192014694,CHN.31.1_1,Zhejiang,浙江,Hangzhou,杭州市,PrefectureCity,7,5,2,0,7
20642,Quyang,曲陽,5,114.690201,38.621449,CHN.10.1_1,Hebei,河北,Baoding,保定市,PrefectureCity,7,5,2,0,7
5055,Zhecheng,柘城,82172,115.296463,34.076611,CHN.12.12_1,Henan,河南,Shangqiu,商丘市,Prefecture,7,5,3,7,0
6219,Guilin Fu,桂林府,35439,110.28626251,25.280059814,CHN.7.6_1,Guangxi,廣西壯族自治區|广西壮族自治区,Guilin,桂林市,PrefectureCity,7,5,6,7,0
7661,Tonglu,桐廬,40815,119.66493988,29.802457809,CHN.31.1_1,Zhejiang,浙江,Hangzhou,杭州市,PrefectureCity,7,5,3,0,7
8173,Zhengyang,正陽,614,114.38121033,32.609119415,CHN.12.18_1,Henan,河南,Zhumadian,驻马店市,PrefectureCity,7,5,3,0,7
8212,Mianyang Zhou,沔州,660,113.23660278,30.189540863,CHN.13.15_1,Hubei,湖北,Xiantao,仙桃市,PrefectureCity,7,5,2,0,7
8024,Pu Zhou,濮州,1047,115.39218903,35.736183167,CHN.12.10_1,Henan,河南,Puyang,濮阳市,PrefectureCity,7,5,2,0,7
8681,Guan Xian,灌縣,1191,103.62142181,31.01439476,CHN.26.16_1,Sichuan,四川,NgawaTibetanandQiang,阿坝藏族羌族自治州,AutonomousPrefecture,7,5,2,0,7
7784,Fu'an,福安,40201,119.64677429,27.088657379,CHN.4.4_1,Fujian,福建,Ningde,宁德市,PrefectureCity,7,5,2,0,7
5560,Gucheng,穀城,45728,111.645805,32.26936,CHN.13.13_1,Hubei,湖北,Xiangfan,襄樊市,PrefectureCity,7,5,3,7,0
300001,Chaling,茶陵,41773,113.5521698,26.80197525,CHN.14.14_1,Hunan,湖南,Zhuzhou,株洲市|株洲市,PrefectureCity,7,5,4,7,0
8218,Tongshan,通山,1758,114.50382233,29.597150803,CHN.13.14_1,Hubei,湖北,Xianning,咸宁市,PrefectureCity,7,5,2,0,7
7321,Xingtai,邢臺,91,114.4942627,37.066356659,CHN.10.10_1,Hebei,河北,Xingtai,邢台市,PrefectureCity,7,5,2,0,7
8781,Linshui,鄰水,1245,106.91963196,30.335321426,CHN.26.6_1,Sichuan,四川,Guang'an,广安市,PrefectureCity,7,5,2,0,7
7715,Fuyang,阜陽,1702,115.80901337,32.903057098,CHN.1.7_1,Anhui,安徽|安徽,Fuyang,阜阳市,PrefectureCity,7,5,2,0,7
7172,Jianchuan Zhou,劍川州,1546,99.898742676,26.530956268,CHN.30.3_1,Yunnan,雲南|云南,DaliBai,大理白族自治州,AutonomousPrefecture,7,4,3,0,7
7327,Nanhe,南和,86,114.68730927,36.999572754,CHN.10.10_1,Hebei,河北,Xingtai,邢台市,PrefectureCity,7,4,3,0,7
8438,Heping,和平,279,114.93235779,24.439733505,CHN.6.5_1,Guangdong,廣東|广东,Heyuan,河源市,PrefectureCity,7,4,4,0,7
8003,Shouzhang,壽張,992,115.84976196,36.01543045,CHN.23.8_1,Shandong,山東|山东,Liaocheng,聊城市,PrefectureCity,7,4,3,0,7
6809,Jianping,建平,122288,119.71172333,41.901031494,CHN.18.3_1,Liaoning,遼寧|辽宁,Chaoyang,朝阳市,PrefectureCity,7,4,4,0,7
7102,Fu Zhou,復州,1171,121.71160126,39.733737946,CHN.18.4_1,Liaoning,遼寧|辽宁,Dalian,大连市,PrefectureCity,7,4,3,0,7
8688,Rong Xian,榮縣,1267,104.42037201,29.463897705,CHN.26.21_1,Sichuan,四川,Zigong,自贡市,PrefectureCity,7,4,3,0,7
8699,Xingwen,興文,1297,105.0863266,28.340625763,CHN.26.20_1,Sichuan,四川,Yibin,宜宾市,PrefectureCity,7,4,3,0,7
8220,Tongcheng,通城,681,113.80643463,29.261196136,CHN.13.14_1,Hubei,湖北,Xianning,咸宁市,PrefectureCity,7,4,3,0,7
8758,Tongjiang,通江,1212,107.24595642,31.925125122,CHN.26.1_1,Sichuan,四川,Bazhong,巴中市,PrefectureCity,7,4,3,0,7
8442,Suixi,遂溪,322,110.25089264,21.382980347,CHN.6.18_1,Guangdong,廣東|广东,Zhanjiang,湛江市,PrefectureCity,7,4,3,0,7
8035,Guantao,館陶,996,115.4078064,36.65789032,CHN.23.8_1,Shandong,山東|山东,Liaocheng,聊城市,PrefectureCity,7,4,4,0,7
8909,Renhuai,仁懷,468,106.42241669,27.813129425,CHN.8.9_1,Guizhou,貴州|贵州,Zunyi,遵义市,PrefectureCity,7,3,4,0,7
8124,Yiyang,伊陽,548,112.45783997,34.155750275,CHN.12.7_1,Henan,河南,Luoyang,洛阳市,PrefectureCity,7,3,4,0,7
7400,Xiaoyi,孝義,1110,111.78299713,37.143001556,CHN.25.6_1,Shanxi,山西,Luliang,吕梁市,PrefectureCity,7,3,4,0,7
6918,Dingfan Zhou,定番州,492,106.65624237,26.138755798,CHN.8.6_1,Guizhou,貴州|贵州,QiannanBuyeiandMiao,黔南布依族苗族自治州,AutonomousPrefecture,7,3,6,0,7
5438,Ning Zhou,寧州,41124,114.559631,29.038708,CHN.16.5_1,Jiangxi,江西,Jiujiang,九江市,PrefectureCity,7,3,6,7,0
8335,Guidong,桂東,751,113.93312836,26.082670212,CHN.14.3_1,Hunan,湖南,Chenzhou,郴州市|郴州市,PrefectureCity,7,3,4,0,7
7223,Ji Zhou,薊州,95,117.40181732,40.043865204,CHN.27.1_1,Tianjin,天津|天津,Tianjin,天津|天津,Municipality,7,3,4,0,7
7298,Fuping,阜平,141,114.18756104,38.853050232,CHN.10.1_1,Hebei,河北,Baoding,保定市,PrefectureCity,7,3,4,0,7
8612,Yangshuo,陽朔,383,110.48362732,24.777757645,CHN.7.6_1,Guangxi,廣西壯族自治區|广西壮族自治区,Guilin,桂林市,PrefectureCity,7,3,4,0,7
8716,Ya'an,雅安,1256,102.98436737,29.985555649,CHN.26.19_1,Sichuan,四川,Ya'an,雅安市,PrefectureCity,7,3,4,0,7
7241,Tianjin Fu,天津府,9514,117.18782043,39.13697052,CHN.27.1_1,Tianjin,天津|天津,Tianjin,天津|天津,Municipality,7,2,5,0,7
8414,Enping,恩平,312,112.30747223,22.191947937,CHN.6.7_1,Guangdong,廣東|广东,Jiangmen,江门市,PrefectureCity,7,2,5,0,7
7358,Huailai,懷來,77,115.71234894,40.346069336,CHN.10.11_1,Hebei,河北,Zhangjiakou,张家口市,PrefectureCity,7,2,5,0,7
8341,Linwu,臨武,743,112.53838348,25.281507492,CHN.14.3_1,Hunan,湖南,Chenzhou,郴州市|郴州市,PrefectureCity,7,2,6,0,7
7178,Luliang Zhou,陸涼州,1571,103.66252899,25.032264709,CHN.30.12_1,Yunnan,雲南|云南,Qujing,曲靖市,PrefectureCity,7,2,5,1,6
